time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
54.047 52146.0 51396.0 51756.0 51890.0 52076.0 52082.0 52070.0 52198.0 52454.0 51774.0 
55.048 53390.0 52454.0 52884.0 52948.0 53018.0 52884.0 52814.0 52762.0 53198.0 52454.0 
56.048 54140.0 53768.0 53890.0 53704.0 53896.0 54076.0 54146.0 54024.0 54088.0 53838.0 
57.048 55396.0 54884.0 55134.0 54762.0 54704.0 55082.0 55320.0 54896.0 54948.0 54704.0 
58.049 56134.0 55826.0 55762.0 55896.0 56082.0 56332.0 56006.0 56326.0 56216.0 55954.0 
59.049 57262.0 56820.0 56884.0 56704.0 56948.0 57268.0 56954.0 57082.0 56942.0 57320.0 
60.049 58146.0 57576.0 58140.0 58454.0 57948.0 58314.0 57954.0 57942.0 57890.0 57890.0 
61.05 59140.0 58768.0 58896.0 59378.0 58890.0 59326.0 58640.0 59396.0 59210.0 59210.0 
62.051 60012.0 59756.0 60128.0 60384.0 60012.0 60256.0 59756.0 60378.0 59942.0 59820.0 
63.052 61210.0 60890.0 61082.0 61524.0 60890.0 61390.0 61012.0 61018.0 61024.0 60838.0 
64.053 62134.0 62134.0 62012.0 62192.0 61884.0 62134.0 62070.0 62326.0 62326.0 62256.0 
65.054 63274.0 62762.0 63390.0 63274.0 62832.0 63082.0 62698.0 63070.0 62698.0 62884.0 
66.054 64134.0 63954.0 64146.0 64204.0 63640.0 64018.0 63954.0 64326.0 63896.0 64082.0 
67.055 65076.0 64698.0 64878.0 65256.0 65076.0 64826.0 64698.0 64820.0 64878.0 64942.0 
68.055 66268.0 65518.0 65902.0 66268.0 66076.0 66094.0 65710.0 66018.0 65960.0 65890.0 
69.055 67070.0 66832.0 67134.0 67134.0 66762.0 66960.0 66762.0 67140.0 67012.0 66954.0 
70.056 67960.0 68006.0 68076.0 68332.0 67634.0 67820.0 67826.0 67884.0 67884.0 67756.0 
71.056 68826.0 68710.0 69396.0 69268.0 69018.0 69146.0 69268.0 68896.0 68762.0 68960.0 
72.057 69826.0 69948.0 69884.0 70082.0 69942.0 69890.0 70012.0 70134.0 70064.0 69948.0 
73.057 70820.0 70820.0 70948.0 71454.0 70762.0 71012.0 71070.0 70948.0 71134.0 71006.0 
74.057 71890.0 71704.0 71768.0 72146.0 71884.0 72396.0 72018.0 72082.0 72088.0 72088.0 
75.058 72954.0 72698.0 72762.0 73076.0 72948.0 72954.0 73146.0 73006.0 73012.0 72820.0 
76.059 73768.0 73704.0 73576.0 74018.0 73768.0 74082.0 74204.0 73826.0 74146.0 74082.0 
77.059 74966.0 74902.0 74832.0 75088.0 74954.0 75018.0 75326.0 74826.0 75146.0 75210.0 
78.06 75948.0 75576.0 75942.0 76204.0 75762.0 76262.0 76326.0 76070.0 76140.0 75820.0 
79.06 77012.0 76704.0 76704.0 77268.0 76646.0 77204.0 77140.0 77082.0 77390.0 76896.0 
80.06 78134.0 77942.0 77704.0 77954.0 78006.0 78320.0 78204.0 77756.0 78198.0 77948.0 
81.061 79076.0 78826.0 78704.0 78832.0 79012.0 79332.0 79332.0 78704.0 79140.0 79006.0 
82.062 80082.0 79832.0 80140.0 80018.0 79954.0 80448.0 80576.0 79896.0 80146.0 79954.0 
83.063 81076.0 80698.0 80942.0 81442.0 80948.0 81134.0 81198.0 80884.0 81256.0 81268.0 
84.064 82134.0 82396.0 82076.0 81890.0 82326.0 82210.0 82146.0 81954.0 82012.0 82204.0 
85.066 82948.0 83320.0 82902.0 83076.0 83140.0 83390.0 83210.0 82890.0 82896.0 83012.0 
86.066 84198.0 84006.0 84262.0 84076.0 84326.0 84012.0 84076.0 83884.0 84070.0 84390.0 
87.067 85320.0 85070.0 84954.0 85076.0 85192.0 85198.0 85082.0 84762.0 84826.0 85070.0 
88.068 86192.0 85948.0 86140.0 86204.0 85884.0 86326.0 86268.0 86076.0 85948.0 85948.0 
89.069 87262.0 86890.0 87018.0 87448.0 86652.0 87070.0 86954.0 87082.0 86890.0 87134.0 
90.07 88198.0 87890.0 87768.0 88204.0 87954.0 87832.0 87960.0 87954.0 87890.0 88274.0 
91.071 89268.0 88948.0 88890.0 88890.0 89146.0 88902.0 89012.0 89204.0 89082.0 89256.0 
92.072 90320.0 90018.0 89762.0 89832.0 90082.0 89954.0 89762.0 90012.0 89890.0 90140.0 
93.073 91018.0 90640.0 91088.0 90954.0 90826.0 90634.0 90890.0 91140.0 90832.0 91268.0 
94.073 92326.0 91512.0 92204.0 91948.0 91832.0 92216.0 91646.0 91948.0 92140.0 91884.0 
95.073 93012.0 92454.0 93076.0 92768.0 92762.0 92890.0 93012.0 93146.0 92762.0 93140.0 
96.074 93832.0 93774.0 94146.0 93890.0 93774.0 93774.0 93954.0 93832.0 93890.0 93890.0 
97.076 95012.0 94634.0 95198.0 94768.0 94756.0 94890.0 94954.0 94768.0 94704.0 95152.0 
98.077 96018.0 95896.0 96518.0 95832.0 95704.0 95890.0 96204.0 95832.0 95826.0 96140.0 
99.077 97326.0 96704.0 97198.0 96890.0 97070.0 96884.0 96890.0 96890.0 96704.0 97268.0 
100.078 98268.0 97698.0 98332.0 98210.0 97948.0 98204.0 98262.0 97832.0 97954.0 98134.0 
101.079 99262.0 98954.0 99070.0 99576.0 98518.0 98942.0 99192.0 98896.0 98698.0 98948.0 
102.079 99692.0 99628.0 99756.0 99942.0 99756.0 99756.0 99634.0 99634.0 99378.0 99448.0 
103.081 100000.0 100000.0 100000.0 100000.0 99942.0 100000.0 99942.0 100000.0 99878.0 99942.0 
104.081 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 
105.082 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 
106.082 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 
