time Optional[local:sl-20000] Optional[local:sl-20001] Optional[local:sl-20002] Optional[local:sl-20003] Optional[local:sl-20004] Optional[local:sl-20005] Optional[local:sl-20006] Optional[local:sl-20007] Optional[local:sl-20008] Optional[local:sl-20009] 
68.048 65890.0 66442.0 66076.0 65826.0 65768.0 65896.0 66134.0 66198.0 66018.0 66070.0 
69.048 66960.0 67070.0 66948.0 66832.0 66832.0 67076.0 66820.0 67268.0 66704.0 66960.0 
70.048 67942.0 67948.0 67576.0 67576.0 68070.0 67820.0 67704.0 67884.0 67442.0 67756.0 
71.049 68902.0 68960.0 68832.0 68774.0 69082.0 68954.0 68768.0 69088.0 68588.0 68768.0 
72.051 70082.0 70128.0 69768.0 69954.0 69832.0 70012.0 69890.0 69948.0 69890.0 69954.0 
73.051 70890.0 70832.0 70948.0 71012.0 70704.0 70960.0 71076.0 70948.0 70890.0 70762.0 
74.052 71890.0 71710.0 72012.0 71896.0 72018.0 72012.0 71826.0 71774.0 72018.0 71838.0 
75.054 73012.0 72948.0 72884.0 72512.0 72884.0 73204.0 72890.0 72948.0 73070.0 72762.0 
76.054 73896.0 73890.0 74018.0 73838.0 74146.0 73960.0 73832.0 73960.0 73954.0 73646.0 
77.055 75198.0 75012.0 74762.0 74634.0 75006.0 75082.0 74954.0 75012.0 75268.0 74960.0 
78.057 76274.0 76088.0 76146.0 75774.0 76018.0 76268.0 75896.0 76018.0 76076.0 75890.0 
79.058 77070.0 77134.0 77012.0 76890.0 77192.0 77320.0 76762.0 77018.0 77140.0 76884.0 
80.059 78018.0 77704.0 78082.0 77634.0 78390.0 78198.0 77576.0 78018.0 78006.0 77756.0 
81.06 79198.0 78832.0 79076.0 78896.0 79262.0 79070.0 78454.0 78948.0 78826.0 79076.0 
82.061 80076.0 79884.0 79948.0 80012.0 79884.0 79948.0 80018.0 80128.0 80006.0 79884.0 
83.062 80948.0 81152.0 80768.0 81076.0 81204.0 81018.0 80960.0 80762.0 80890.0 81024.0 
84.063 81902.0 82134.0 81832.0 81960.0 82390.0 82076.0 81954.0 82076.0 81826.0 82204.0 
85.064 82762.0 83204.0 83134.0 82942.0 83512.0 83070.0 82890.0 82826.0 82954.0 82884.0 
86.065 84018.0 84018.0 83890.0 83890.0 84320.0 84326.0 84198.0 83948.0 84134.0 83826.0 
87.066 84954.0 85012.0 84832.0 85140.0 85192.0 85012.0 85018.0 85256.0 85134.0 85076.0 
88.066 85942.0 85762.0 86198.0 85948.0 86326.0 86140.0 86076.0 85692.0 86262.0 85698.0 
89.067 86768.0 87024.0 86890.0 87204.0 87698.0 87204.0 87146.0 86704.0 87140.0 86960.0 
90.068 88070.0 88070.0 87884.0 88076.0 88820.0 87948.0 88134.0 87890.0 88256.0 88006.0 
91.069 89134.0 89268.0 88756.0 89192.0 89314.0 89198.0 89384.0 88692.0 89012.0 88890.0 
92.069 89826.0 89884.0 89890.0 90268.0 90396.0 90198.0 89820.0 90018.0 90018.0 89832.0 
93.069 90698.0 91018.0 90704.0 91256.0 91506.0 91076.0 90890.0 90884.0 91146.0 90698.0 
94.07 91960.0 92076.0 91826.0 92390.0 92076.0 91762.0 92024.0 91954.0 92134.0 91524.0 
95.071 93390.0 93076.0 92826.0 93006.0 93024.0 92902.0 93018.0 92832.0 93024.0 92948.0 
96.072 94006.0 94390.0 93832.0 94012.0 93890.0 93890.0 94140.0 93954.0 94140.0 93698.0 
97.073 94756.0 95384.0 94698.0 94890.0 94954.0 95006.0 95018.0 94704.0 95076.0 94768.0 
98.074 95768.0 96140.0 95890.0 96320.0 95768.0 95698.0 96012.0 95832.0 95948.0 96140.0 
99.075 97018.0 97140.0 96704.0 97076.0 97024.0 97082.0 96954.0 96826.0 96768.0 96890.0 
100.075 98506.0 97948.0 97890.0 97826.0 97756.0 97948.0 97948.0 97820.0 98018.0 97890.0 
101.076 99390.0 99012.0 98582.0 98960.0 98890.0 98832.0 99018.0 99204.0 98890.0 98890.0 
102.077 99942.0 99820.0 99820.0 99814.0 99698.0 99692.0 99942.0 99878.0 99756.0 99756.0 
103.077 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 
104.078 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 
105.078 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 100000.0 
