Time                          Total bandwidth               
160.313                       0.0                           
160.413                       0.0                           
160.513                       0.0                           
160.615                       0.0                           
160.716                       0.0                           
160.817                       0.0                           
160.918                       0.0                           
161.019                       0.0                           
161.12                        0.0                           
161.221                       0.0                           
161.322                       0.0                           
161.423                       0.0                           
161.524                       0.0                           
161.624                       0.0                           
161.725                       0.0                           
161.826                       0.0                           
161.927                       0.0                           
162.028                       0.0                           
162.128                       0.0                           
162.229                       0.0                           
162.33                        0.0                           
162.431                       0.0                           
162.532                       0.0                           
162.632                       0.0                           
162.733                       0.0                           
162.834                       0.0                           
162.934                       0.0                           
163.035                       0.0                           
163.137                       0.0                           
163.238                       0.0                           
163.339                       0.0                           
163.44                        0.0                           
163.541                       0.0                           
163.642                       0.0                           
163.743                       0.0                           
163.844                       0.0                           
163.945                       0.0                           
164.045                       0.0                           
164.146                       0.0                           
164.247                       0.0                           
164.347                       0.0                           
164.449                       0.0                           
164.55                        0.0                           
164.651                       0.0                           
164.752                       0.0                           
164.853                       0.0                           
164.954                       0.0                           
165.055                       0.0                           
165.156                       0.0                           
165.257                       0.0                           
165.357                       0.0                           
165.457                       0.0                           
165.558                       0.0                           
165.658                       0.0                           
165.758                       0.0                           
165.859                       0.0                           
165.959                       0.0                           
166.06                        0.0                           
166.16                        0.0                           
166.261                       0.0                           
166.361                       0.0                           
166.462                       0.0                           
166.563                       0.0                           
166.664                       0.0                           
166.764                       0.0                           
166.866                       0.0                           
166.966                       0.0                           
167.066                       0.0                           
167.167                       0.0                           
167.268                       0.0                           
167.368                       0.0                           
167.468                       0.0                           
167.569                       0.0                           
167.67                        0.0                           
167.771                       0.0                           
167.872                       0.0                           
167.973                       0.0                           
168.073                       0.0                           
168.174                       0.0                           
168.275                       0.0                           
168.376                       0.0                           
168.477                       0.0                           
168.577                       0.0                           
168.678                       0.0                           
168.778                       0.0                           
168.879                       0.0                           
168.979                       0.0                           
169.08                        0.0                           
169.18                        0.0                           
169.281                       0.0                           
169.382                       0.0                           
169.483                       0.0                           
169.583                       0.0                           
169.684                       0.0                           
169.784                       0.0                           
169.885                       0.0                           
169.985                       0.0                           
170.086                       0.0                           
170.186                       0.0                           
170.287                       0.0                           
170.388                       0.0                           
170.488                       0.0                           
170.589                       0.0                           
170.69                        0.0                           
170.791                       0.0                           
170.892                       0.0                           
170.992                       0.0                           
171.093                       0.0                           
171.193                       0.0                           
171.294                       0.0                           
171.395                       0.0                           
171.496                       0.0                           
171.596                       0.0                           
171.696                       0.0                           
171.797                       0.0                           
171.898                       0.0                           
171.999                       0.0                           
172.1                         0.0                           
172.2                         0.0                           
172.301                       0.0                           
172.402                       0.0                           
172.503                       0.0                           
172.604                       0.0                           
172.705                       0.0                           
172.806                       0.0                           
172.906                       0.0                           
173.007                       0.0                           
173.108                       0.0                           
173.209                       0.0                           
173.31                        0.0                           
173.41                        0.0                           
173.511                       0.0                           
173.612                       0.0                           
173.712                       0.0                           
173.813                       0.0                           
173.914                       0.0                           
174.015                       0.0                           
174.116                       0.0                           
174.216                       0.0                           
174.317                       0.0                           
174.419                       0.0                           
174.519                       0.0                           
174.62                        0.0                           
174.72                        0.0                           
174.821                       0.0                           
174.922                       0.0                           
175.022                       0.0                           
175.123                       0.0                           
175.223                       0.0                           
175.323                       0.0                           
175.424                       0.0                           
175.524                       0.0                           
175.624                       0.0                           
175.725                       0.0                           
175.826                       0.0                           
175.927                       0.0                           
176.027                       0.0                           
176.128                       0.0                           
176.228                       0.0                           
176.328                       0.0                           
176.429                       0.0                           
176.529                       0.0                           
176.63                        0.0                           
176.731                       0.0                           
176.833                       0.0                           
176.933                       0.0                           
177.034                       0.0                           
177.135                       0.0                           
177.236                       0.0                           
177.336                       0.0                           
177.437                       0.0                           
177.538                       0.0                           
177.638                       0.0                           
177.739                       0.0                           
177.839                       0.0                           
177.94                        0.0                           
178.041                       0.0                           
178.142                       0.0                           
178.243                       0.0                           
178.344                       0.0                           
178.444                       0.0                           
178.545                       0.0                           
178.646                       0.0                           
178.747                       0.0                           
178.847                       0.0                           
178.948                       0.0                           
179.049                       0.0                           
179.149                       0.0                           
179.25                        0.0                           
179.351                       0.0                           
179.451                       0.0                           
179.552                       0.0                           
179.653                       0.0                           
179.754                       0.0                           
179.855                       0.0                           
179.956                       0.0                           
180.057                       0.0                           
180.157                       0.0                           
180.258                       0.0                           
180.358                       0.0                           
180.459                       0.0                           
180.56                        0.0                           
180.661                       0.0                           
180.762                       0.0                           
180.862                       0.0                           
180.963                       0.0                           
181.065                       0.0                           
181.166                       0.0                           
181.266                       0.0                           
181.367                       0.0                           
181.468                       0.0                           
181.569                       0.0                           
181.669                       0.0                           
181.77                        0.0                           
181.871                       0.0                           
181.972                       0.0                           
182.073                       0.0                           
182.174                       0.0                           
182.275                       0.0                           
182.375                       0.0                           
182.475                       0.0                           
182.576                       0.0                           
182.676                       0.0                           
182.777                       0.0                           
182.878                       0.0                           
182.979                       0.0                           
183.08                        0.0                           
183.18                        0.0                           
183.28                        0.0                           
183.381                       0.0                           
183.483                       0.0                           
183.583                       0.0                           
183.684                       0.0                           
183.785                       0.0                           
183.886                       0.0                           
183.987                       0.0                           
184.088                       0.0                           
184.188                       0.0                           
184.289                       0.0                           
184.389                       0.0                           
184.489                       0.0                           
184.59                        0.0                           
184.691                       0.0                           
184.791                       0.0                           
184.892                       0.0                           
184.993                       0.0                           
185.094                       0.0                           
185.195                       0.0                           
185.296                       0.0                           
185.396                       0.0                           
185.497                       0.0                           
185.598                       0.0                           
185.699                       0.0                           
185.8                         0.0                           
185.901                       0.0                           
186.002                       0.0                           
186.103                       0.0                           
186.204                       0.0                           
186.305                       0.0                           
186.405                       0.0                           
186.505                       0.0                           
186.606                       0.0                           
186.707                       0.0                           
186.808                       0.0                           
186.909                       0.0                           
187.01                        0.0                           
187.111                       0.0                           
187.212                       0.0                           
187.312                       0.0                           
187.413                       0.0                           
187.514                       0.0                           
187.615                       0.0                           
187.716                       0.0                           
187.817                       0.0                           
187.918                       0.0                           
188.019                       0.0                           
188.119                       0.0                           
188.22                        0.0                           
188.321                       0.0                           
188.422                       0.0                           
188.523                       0.0                           
188.623                       0.0                           
188.724                       0.0                           
188.825                       0.0                           
188.926                       0.0                           
189.027                       0.0                           
189.128                       0.0                           
189.229                       0.0                           
189.33                        0.0                           
189.43                        0.0                           
189.531                       0.0                           
189.632                       0.0                           
189.733                       0.0                           
189.834                       0.0                           
189.935                       0.0                           
190.035                       0.0                           
190.136                       0.0                           
190.236                       0.0                           
190.336                       0.0                           
190.436                       0.0                           
190.536                       0.0                           
190.637                       0.0                           
190.738                       0.0                           
190.838                       0.0                           
190.939                       0.0                           
191.04                        0.0                           
191.141                       0.0                           
191.242                       0.0                           
191.343                       0.0                           
191.444                       0.0                           
191.545                       0.0                           
191.646                       0.0                           
191.747                       0.0                           
191.848                       0.0                           
191.949                       0.0                           
192.05                        0.0                           
192.15                        0.0                           
192.251                       0.0                           
192.352                       0.0                           
192.453                       0.0                           
192.554                       0.0                           
192.655                       0.0                           
192.756                       0.0                           
192.856                       0.0                           
192.957                       0.0                           
193.058                       0.0                           
193.159                       0.0                           
193.259                       0.0                           
193.36                        0.0                           
193.462                       0.0                           
193.562                       0.0                           
193.662                       0.0                           
193.763                       0.0                           
193.864                       0.0                           
193.965                       0.0                           
194.065                       0.0                           
194.166                       0.0                           
194.267                       0.0                           
194.368                       0.0                           
194.468                       0.0                           
194.569                       0.0                           
194.669                       0.0                           
194.769                       0.0                           
194.87                        0.0                           
194.971                       0.0                           
195.072                       0.0                           
195.172                       0.0                           
195.273                       0.0                           
195.373                       0.0                           
195.474                       0.0                           
195.575                       0.0                           
195.675                       0.0                           
195.776                       0.0                           
195.876                       0.0                           
195.977                       0.0                           
196.079                       0.0                           
196.18                        0.0                           
196.281                       0.0                           
196.381                       0.0                           
196.481                       0.0                           
196.581                       0.0                           
196.682                       0.0                           
196.783                       0.0                           
196.884                       0.0                           
196.985                       0.0                           
197.086                       0.0                           
197.186                       0.0                           
197.287                       0.0                           
197.387                       0.0                           
197.488                       0.0                           
197.588                       0.0                           
197.689                       0.0                           
197.789                       0.0                           
197.89                        0.0                           
197.991                       0.0                           
198.092                       0.0                           
198.192                       0.0                           
198.293                       0.0                           
198.394                       0.0                           
198.494                       0.0                           
198.595                       0.0                           
198.696                       0.0                           
198.797                       0.0                           
198.897                       0.0                           
198.998                       0.0                           
199.099                       0.0                           
199.2                         0.0                           
199.301                       0.0                           
199.402                       0.0                           
199.503                       0.0                           
199.603                       0.0                           
199.703                       0.0                           
199.803                       0.0                           
199.904                       0.0                           
200.006                       0.0                           
200.106                       0.0                           
200.206                       0.0                           
200.307                       0.0                           
200.408                       0.0                           
200.51                        0.0                           
200.61                        0.0                           
200.711                       0.0                           
200.812                       0.0                           
200.913                       0.0                           
201.013                       0.0                           
201.113                       0.0                           
201.213                       0.0                           
201.314                       0.0                           
201.415                       0.0                           
201.515                       0.0                           
201.616                       0.0                           
201.718                       0.0                           
201.819                       0.0                           
201.92                        0.0                           
202.02                        0.0                           
202.121                       0.0                           
202.222                       0.0                           
202.323                       0.0                           
202.424                       0.0                           
202.525                       0.0                           
202.626                       0.0                           
202.727                       0.0                           
202.828                       0.0                           
202.928                       0.0                           
203.029                       0.0                           
203.13                        0.0                           
203.231                       0.0                           
203.331                       0.0                           
203.432                       0.0                           
203.533                       0.0                           
203.634                       0.0                           
203.735                       0.0                           
203.835                       0.0                           
203.936                       0.0                           
204.036                       0.0                           
204.136                       0.0                           
204.238                       0.0                           
204.338                       0.0                           
204.439                       0.0                           
204.54                        0.0                           
204.64                        0.0                           
204.742                       0.0                           
204.842                       0.0                           
204.943                       0.0                           
205.043                       0.0                           
205.145                       0.0                           
205.246                       0.0                           
205.346                       0.0                           
205.447                       0.0                           
205.548                       0.0                           
205.649                       0.0                           
205.749                       0.0                           
205.85                        0.0                           
205.952                       0.0                           
206.052                       0.0                           
206.153                       0.0                           
206.254                       0.0                           
206.354                       0.0                           
206.455                       0.0                           
206.556                       0.0                           
206.656                       0.0                           
206.757                       0.0                           
206.857                       0.0                           
206.958                       0.0                           
207.059                       0.0                           
207.159                       0.0                           
207.259                       0.0                           
207.36                        0.0                           
207.46                        0.0                           
207.56                        0.0                           
207.661                       0.0                           
207.762                       0.0                           
207.862                       0.0                           
207.963                       0.0                           
208.065                       0.0                           
208.165                       0.0                           
208.266                       0.0                           
208.366                       0.0                           
208.467                       0.0                           
208.568                       0.0                           
208.668                       0.0                           
208.768                       0.0                           
208.87                        0.0                           
208.97                        0.0                           
209.07                        0.0                           
209.171                       0.0                           
209.272                       0.0                           
209.373                       0.0                           
209.474                       0.0                           
209.575                       0.0                           
209.676                       0.0                           
209.777                       0.0                           
209.878                       0.0                           
209.978                       0.0                           
210.079                       0.0                           
210.179                       0.0                           
210.28                        0.0                           
210.382                       0.0                           
210.482                       0.0                           
210.583                       0.0                           
210.684                       0.0                           
210.785                       0.0                           
210.886                       0.0                           
210.986                       0.0                           
211.087                       0.0                           
211.188                       0.0                           
211.289                       0.0                           
211.39                        0.0                           
211.492                       0.0                           
211.593                       0.0                           
211.694                       0.0                           
211.795                       0.0                           
211.896                       0.0                           
211.996                       0.0                           
212.097                       0.0                           
212.198                       0.0                           
212.298                       0.0                           
212.399                       0.0                           
212.499                       0.0                           
212.6                         0.0                           
212.701                       0.0                           
212.801                       0.0                           
212.902                       0.0                           
213.003                       0.0                           
213.103                       0.0                           
213.204                       0.0                           
213.305                       0.0                           
213.405                       0.0                           
213.506                       0.0                           
213.606                       0.0                           
213.707                       0.0                           
213.807                       0.0                           
213.908                       0.0                           
214.01                        0.0                           
214.11                        0.0                           
214.211                       0.0                           
214.311                       0.0                           
214.412                       0.0                           
214.513                       0.0                           
214.614                       0.0                           
214.715                       0.0                           
214.815                       0.0                           
214.916                       0.0                           
215.017                       0.0                           
215.118                       0.0                           
215.219                       0.0                           
215.319                       0.0                           
215.42                        0.0                           
215.521                       0.0                           
215.622                       0.0                           
215.723                       0.0                           
215.823                       0.0                           
215.924                       0.0                           
216.024                       0.0                           
216.124                       0.0                           
216.225                       0.0                           
216.325                       0.0                           
216.426                       0.0                           
216.527                       0.0                           
216.627                       0.0                           
216.728                       0.0                           
216.829                       0.0                           
216.93                        0.0                           
217.031                       0.0                           
217.132                       0.0                           
217.233                       0.0                           
217.334                       0.0                           
217.434                       0.0                           
217.534                       0.0                           
217.634                       0.0                           
217.736                       0.0                           
217.836                       0.0                           
217.937                       0.0                           
218.038                       0.0                           
218.138                       0.0                           
218.238                       0.0                           
218.34                        0.0                           
218.44                        0.0                           
218.541                       0.0                           
218.641                       0.0                           
218.742                       0.0                           
218.843                       0.0                           
218.944                       0.0                           
219.044                       0.0                           
219.145                       0.0                           
219.245                       0.0                           
219.346                       0.0                           
219.446                       0.0                           
219.547                       0.0                           
219.647                       0.0                           
219.748                       0.0                           
219.849                       0.0                           
219.95                        0.0                           
220.051                       0.0                           
220.152                       0.0                           
220.252                       0.0                           
220.352                       0.0                           
220.452                       0.0                           
220.553                       0.0                           
220.654                       0.0                           
220.754                       0.0                           
220.854                       0.0                           
220.955                       0.0                           
221.056                       0.0                           
221.156                       0.0                           
221.257                       0.0                           
221.358                       0.0                           
221.458                       0.0                           
221.559                       0.0                           
221.66                        0.0                           
221.76                        0.0                           
221.861                       0.0                           
221.961                       0.0                           
222.062                       0.0                           
222.162                       0.0                           
222.262                       0.0                           
222.367                       0.0                           
222.467                       0.0                           
222.568                       0.0                           
222.67                        0.0                           
222.77                        0.0                           
222.871                       0.0                           
222.972                       0.0                           
223.073                       0.0                           
223.174                       0.0                           
223.274                       0.0                           
223.375                       0.0                           
223.476                       0.0                           
223.577                       0.0                           
223.677                       0.0                           
223.777                       0.0                           
223.879                       0.0                           
223.98                        0.0                           
224.081                       0.0                           
224.181                       0.0                           
224.281                       0.0                           
224.383                       0.0                           
224.483                       0.0                           
224.584                       0.0                           
224.685                       0.0                           
224.785                       0.0                           
224.887                       0.0                           
224.987                       0.0                           
225.087                       0.0                           
225.188                       0.0                           
225.289                       0.0                           
225.389                       0.0                           
225.489                       0.0                           
225.59                        0.0                           
225.691                       0.0                           
225.792                       0.0                           
225.893                       0.0                           
225.993                       0.0                           
226.093                       0.0                           
226.194                       0.0                           
226.295                       0.0                           
226.396                       0.0                           
226.497                       0.0                           
226.598                       0.0                           
226.699                       0.0                           
226.8                         0.0                           
226.901                       0.0                           
227.001                       0.0                           
227.102                       0.0                           
227.202                       0.0                           
227.302                       0.0                           
227.403                       0.0                           
227.504                       0.0                           
227.605                       0.0                           
227.705                       0.0                           
227.806                       0.0                           
227.907                       0.0                           
228.009                       0.0                           
228.109                       0.0                           
228.21                        0.0                           
228.311                       0.0                           
228.411                       0.0                           
228.512                       0.0                           
228.613                       0.0                           
228.714                       0.0                           
228.815                       0.0                           
228.915                       0.0                           
229.016                       0.0                           
229.117                       0.0                           
229.218                       0.0                           
229.318                       0.0                           
229.419                       0.0                           
229.52                        0.0                           
229.621                       0.0                           
229.722                       0.0                           
229.823                       0.0                           
229.924                       0.0                           
230.025                       0.0                           
230.126                       0.0                           
230.227                       0.0                           
230.327                       0.0                           
230.428                       0.0                           
230.528                       0.0                           
230.629                       0.0                           
230.73                        0.0                           
230.831                       0.0                           
230.931                       0.0                           
231.032                       0.0                           
231.133                       0.0                           
231.233                       0.0                           
231.334                       0.0                           
231.435                       0.0                           
231.536                       0.0                           
231.637                       0.0                           
231.737                       0.0                           
231.838                       0.0                           
231.939                       0.0                           
232.039                       0.0                           
232.14                        0.0                           
232.241                       0.0                           
232.342                       0.0                           
232.443                       0.0                           
232.544                       0.0                           
232.645                       0.0                           
232.745                       0.0                           
232.846                       0.0                           
232.946                       0.0                           
233.047                       0.0                           
233.148                       0.0                           
233.249                       0.0                           
233.349                       0.0                           
233.449                       0.0                           
233.55                        0.0                           
233.651                       0.0                           
233.752                       0.0                           
233.852                       0.0                           
233.952                       0.0                           
234.053                       0.0                           
234.153                       0.0                           
234.254                       0.0                           
234.354                       0.0                           
234.455                       0.0                           
234.555                       0.0                           
